Id,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtUnfSF,TotalBsmtSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Expensive_Neighborhood,HomeQuality,YearsSinceLastRemodel,House_SF,Total_Baths
855,17920,5,4,1955,1974,0.0,372,1763,0,1779,3,1,6,1,1955.0,2,454,0,418,0,0,312,0,0,7,2006,12.04355959836804,0,0,0,1,0,0,0,1,0.0,9,32,3170,2.8
856,6897,5,8,1962,2010,0.0,381,1040,0,1040,3,1,6,0,1962.0,1,260,0,104,0,0,0,0,0,4,2010,11.751950239425476,0,0,0,1,0,0,0,1,0.0,13,0,1699,2.8
857,10970,6,6,1978,1978,0.0,0,940,0,1026,3,1,5,0,1981.0,2,576,0,0,34,0,0,0,0,10,2008,11.898194668458823,0,0,0,1,0,0,0,1,0.0,12,30,1966,2.0
858,8125,6,5,1994,1995,0.0,702,702,0,1481,3,1,6,1,1994.0,2,343,0,36,0,0,0,0,0,3,2009,12.066816325306588,0,0,0,1,0,0,0,1,0.0,11,14,1481,2.8
859,10400,7,5,1976,1976,189.0,1090,1090,0,1370,3,1,6,1,1976.0,2,479,0,0,0,0,0,0,0,6,2009,11.931642378754141,0,0,0,1,0,0,0,1,0.0,12,33,1370,2.0
860,11029,6,7,1968,1984,220.0,435,1054,0,2654,4,1,9,1,1968.0,2,619,0,65,0,0,222,0,0,8,2006,12.429220196836383,0,0,0,1,0,0,1,0,0.0,13,22,3273,3.8
861,7642,7,8,1918,1998,0.0,912,912,0,1426,3,1,7,1,1925.0,1,216,0,240,0,0,0,0,0,6,2007,12.154521423145216,0,0,1,0,0,0,1,0,1.0,15,9,1426,1.8
862,11625,5,4,1965,1965,0.0,198,1039,0,1039,3,1,6,0,1965.0,2,504,0,0,0,0,0,0,0,4,2010,11.78676973513378,0,0,0,1,0,0,0,1,0.0,9,45,1880,2.8
863,9672,6,5,1984,1985,0.0,702,1040,0,1097,3,1,6,0,1986.0,2,480,0,0,0,0,0,0,0,5,2010,11.931642378754141,0,0,0,1,0,0,0,1,0.0,11,25,1435,2.0
864,7931,5,5,1959,1959,0.0,0,1148,0,1148,3,1,6,0,1959.0,1,672,0,0,0,0,0,0,0,7,2009,11.794345471549745,0,0,0,1,0,0,0,1,0.0,10,50,2296,2.0
865,8640,7,5,2007,2008,0.0,1372,1372,0,1372,3,1,6,0,2008.0,2,529,0,140,0,0,0,0,0,5,2008,12.43153750053306,0,0,1,0,0,0,1,0,1.0,12,0,1372,2.0
866,8750,5,6,1970,1970,76.0,174,1002,0,1002,3,1,5,0,1973.0,2,902,0,0,0,0,0,0,0,8,2009,11.908346971208951,0,0,0,1,0,0,0,1,0.0,11,39,1830,2.0
867,10656,8,5,2006,2007,274.0,1638,1638,0,1646,3,1,6,1,2007.0,3,870,192,80,0,0,0,0,0,11,2007,12.424810506025395,0,0,1,0,0,0,1,0,0.0,13,0,1646,2.0
868,6970,4,5,1961,1961,0.0,108,1040,0,1120,3,1,5,0,1961.0,2,544,168,0,0,0,0,0,400,5,2007,11.767575435251748,0,0,0,1,0,1,0,0,0.0,9,46,2052,2.8
869,14762,5,6,1948,1950,0.0,0,0,53,2320,2,1,7,1,1979.0,2,672,120,144,0,0,0,0,0,5,2006,12.037659911047468,0,0,0,1,0,0,0,1,0.0,11,56,2267,2.0
870,9938,7,5,1993,1994,246.0,300,1050,0,1949,3,1,8,1,1993.0,2,574,156,90,0,0,0,0,0,6,2010,12.371591321286905,0,0,1,0,0,0,1,0,0.0,12,16,2699,3.8
871,6600,5,5,1962,1962,0.0,894,894,0,894,2,1,5,0,1962.0,1,308,0,0,0,0,0,0,0,8,2009,11.603688960617083,0,0,0,1,0,0,0,1,0.0,10,47,894,1.0
872,8750,6,5,1998,1998,116.0,299,804,0,1682,3,1,7,0,1998.0,2,523,0,77,0,0,0,0,0,6,2010,12.208574513247495,0,0,0,1,0,0,1,0,0.0,11,12,2187,2.8
873,8892,5,7,1953,1996,0.0,105,105,0,910,3,1,5,0,1953.0,2,414,196,0,150,0,0,0,0,10,2008,11.661354090741,0,0,1,0,0,0,1,0,0.0,12,12,910,1.0
874,12144,5,7,1949,1950,0.0,457,832,232,1268,3,1,6,1,1949.0,1,288,0,28,0,0,0,0,0,9,2009,11.798111925972618,0,0,1,0,0,0,0,1,0.0,12,59,1411,1.0
875,5720,5,6,1941,1950,0.0,676,676,0,1131,3,1,5,0,1941.0,1,200,26,0,0,0,0,0,0,8,2009,11.104972264124868,0,0,0,1,0,0,0,1,0.0,11,59,1131,1.8
876,9000,8,5,2007,2007,0.0,1120,1184,0,2610,4,1,11,1,2007.0,2,550,208,364,0,0,0,0,0,8,2007,12.623064399210183,0,0,1,0,1,0,0,0,1.0,13,0,2674,2.8
877,25286,4,5,1963,1963,0.0,431,1064,0,1040,3,1,5,0,1963.0,2,648,0,0,0,0,0,0,0,1,2007,11.792456911128632,0,0,0,1,0,0,0,1,0.0,9,44,1673,2.0
878,8834,9,5,2004,2005,216.0,292,1462,0,2224,4,1,10,1,2004.0,3,738,184,0,0,0,0,0,0,6,2009,12.765691290604371,0,0,1,0,1,0,0,0,1.0,14,4,3394,3.8
879,11782,5,7,1961,1995,0.0,210,1109,0,1155,3,1,6,0,1987.0,2,576,192,0,0,0,0,0,400,6,2010,11.904974309480181,0,0,0,1,0,0,1,0,0.0,12,15,2054,2.0
880,7000,5,8,1978,2005,90.0,218,864,0,864,3,1,6,0,1978.0,1,336,0,0,0,0,0,0,0,7,2009,11.824087219587643,0,0,1,0,0,0,0,1,0.0,13,4,1510,2.0
881,7024,5,5,2005,2006,0.0,110,1090,0,1090,2,1,5,0,2005.0,2,450,0,49,0,0,0,0,0,6,2007,11.964007453736912,0,0,0,1,0,0,0,1,0.0,10,1,2070,2.8
882,13758,7,5,1990,1991,117.0,254,1156,0,1717,3,1,7,1,1990.0,2,400,168,36,0,0,0,0,0,4,2007,12.141539457711714,0,0,1,0,0,0,1,0,0.0,12,16,2619,2.8
883,9636,6,5,1992,1993,0.0,808,808,0,1593,3,1,7,1,1993.0,2,389,342,40,0,0,0,0,0,12,2009,12.08954444723597,0,0,0,1,0,0,0,1,0.0,11,16,1593,2.8
884,6204,4,5,1912,1950,0.0,795,795,481,2230,5,1,10,0,1997.0,1,440,0,188,0,0,0,0,0,3,2006,11.682676678340282,0,0,1,0,0,0,0,1,0.0,9,56,1749,2.0
885,7150,5,5,1967,1967,60.0,460,892,0,892,3,1,5,0,1967.0,1,288,0,0,0,0,0,0,0,7,2009,11.51293546492023,0,0,0,1,0,0,0,1,0.0,10,42,1324,1.0
886,5119,9,5,1999,2000,60.0,460,1698,0,1709,2,1,5,1,1999.0,2,506,97,65,0,0,0,0,0,1,2008,12.70351207261035,0,0,1,0,0,0,1,0,1.0,14,8,2947,3.0
887,8393,5,5,1959,2005,122.0,1098,1626,0,1712,4,2,8,0,2005.0,2,588,272,54,0,0,0,0,0,6,2006,11.884495917930655,0,0,0,1,0,0,0,1,0.0,10,1,2240,2.0
888,16466,5,7,1955,1955,0.0,816,816,0,1393,3,1,8,0,1955.0,1,300,121,0,0,0,265,0,0,4,2008,11.816734299348461,0,0,0,1,0,0,0,1,0.0,12,53,1393,1.8
889,15865,8,6,1970,1970,0.0,1043,2217,0,2217,4,1,8,1,1970.0,2,621,81,207,0,0,224,0,0,10,2007,12.498745990829315,0,0,1,0,0,0,1,0,0.0,14,37,3391,3.0
890,12160,6,4,1953,1953,90.0,481,1505,0,1505,2,1,6,1,1953.0,2,505,0,0,0,162,0,0,0,2,2009,11.915058360753719,0,0,0,1,0,0,0,1,0.0,10,56,2529,2.0
891,8064,5,7,1949,2006,0.0,672,672,0,924,3,1,6,1,2003.0,2,576,0,0,0,0,0,0,2000,7,2007,11.719134432217524,0,0,0,1,0,0,0,1,0.0,12,1,924,1.0
892,11184,6,5,1978,1978,92.0,192,918,0,1683,3,1,7,1,1978.0,2,440,243,0,0,0,0,0,0,7,2009,12.058158312538197,0,0,0,1,0,0,0,1,0.0,11,31,2409,2.8
893,8414,6,8,1963,2003,0.0,396,1059,0,1068,3,1,6,0,1963.0,1,264,192,0,0,0,0,0,0,2,2006,11.947955847790901,0,0,0,1,0,0,0,1,0.0,14,3,1731,1.8
894,13284,5,5,1954,1954,0.0,319,1383,0,1383,3,1,6,1,1954.0,1,354,511,116,0,0,0,0,0,6,2008,12.013706813470414,0,0,0,1,0,0,0,1,0.0,10,54,2447,2.0
895,7018,5,5,1979,1979,0.0,0,0,0,1535,4,2,8,0,1979.0,2,400,0,0,0,0,0,0,0,6,2009,11.685693195625964,0,0,0,1,0,0,0,1,0.0,10,30,1535,2.0
896,7056,6,5,1963,1963,415.0,380,780,0,1796,4,1,8,1,1963.0,2,483,0,50,0,0,0,0,0,10,2008,11.849404844423074,0,0,0,1,0,0,0,1,0.0,11,45,2196,2.8
897,8765,4,6,1936,1950,0.0,666,951,0,951,2,1,6,0,1936.0,1,327,0,28,0,0,0,0,0,4,2006,11.575909653758895,0,0,0,1,0,0,0,1,0.0,10,56,1236,1.0
898,7018,5,5,1979,1979,0.0,0,0,0,2240,6,2,12,0,1979.0,2,528,154,0,0,0,0,0,0,6,2009,11.870278179170796,0,0,0,1,0,0,0,1,0.0,10,30,2240,2.0
899,12919,9,5,2009,2010,760.0,142,2330,0,2364,2,1,11,2,2009.0,3,820,0,67,0,0,0,0,0,3,2010,13.323928581764989,1,0,0,0,1,0,0,0,1.0,14,0,4552,3.8
900,6993,5,7,1961,1994,0.0,447,912,0,1236,3,1,6,1,1961.0,1,288,0,0,0,0,0,0,0,6,2006,11.813037464800539,0,0,0,1,0,0,0,1,0.0,12,12,1701,1.0
901,7340,4,6,1971,1971,0.0,536,858,0,858,2,1,4,0,1979.0,1,684,0,0,0,0,0,0,0,6,2007,11.608244735642321,0,0,0,1,0,0,0,1,0.0,10,36,1180,1.0
902,8712,5,7,1957,2000,0.0,132,992,0,1306,2,1,5,0,1968.0,1,756,0,0,0,0,0,0,0,5,2009,11.938199736300925,0,0,0,1,0,0,0,1,0.0,12,9,2166,2.0
903,7875,7,5,2003,2003,0.0,783,783,0,1509,3,1,8,1,2003.0,2,393,0,75,0,0,0,0,0,7,2006,12.100717685412471,0,0,1,0,0,0,1,0,0.0,12,3,1509,2.8
904,14859,7,5,2006,2006,27.0,1670,1670,0,1670,3,1,7,1,2006.0,3,690,144,60,0,0,0,0,0,8,2006,12.388398368982115,0,0,1,0,0,0,1,0,0.0,12,0,1670,2.0
905,6173,5,6,1967,1967,75.0,277,876,0,902,3,1,6,0,1967.0,1,288,0,0,0,0,0,0,0,8,2007,11.74006900564972,0,0,0,1,0,0,0,1,0.0,11,40,1501,1.0
906,9920,5,5,1954,1954,110.0,412,1056,0,1063,3,1,6,0,1954.0,1,280,0,0,164,0,0,0,0,2,2010,11.759793355371237,0,0,0,1,0,0,0,1,0.0,10,56,1707,2.0
907,13501,8,5,2006,2006,208.0,1560,1623,0,1636,3,1,8,1,2006.0,3,865,0,60,0,0,0,0,0,6,2007,12.449022745701502,0,0,1,0,0,0,1,0,1.0,13,1,1699,3.0
908,11500,7,7,1936,1987,0.0,794,1017,0,2057,3,1,6,1,1936.0,1,180,0,0,0,0,322,0,0,6,2006,12.429220196836383,0,0,1,0,0,0,1,0,1.0,14,19,2280,1.8
909,8885,5,5,1983,1983,0.0,239,864,0,902,2,1,5,0,1983.0,2,484,164,0,0,0,0,0,0,6,2006,11.782960235741939,0,0,0,1,0,0,0,1,0.0,10,23,1527,2.0
910,12589,6,5,2005,2005,0.0,742,742,0,1484,3,1,8,1,2005.0,2,390,36,24,0,0,0,0,0,6,2009,12.066816325306588,0,0,1,0,0,0,1,0,0.0,11,4,1484,2.8
911,11600,5,5,1960,1960,361.0,662,1105,0,2274,5,2,12,0,1960.0,2,480,0,0,0,0,0,0,0,1,2010,11.946660519211651,0,0,0,1,0,0,0,1,0.0,10,50,2717,2.0
912,9286,5,7,1977,1989,0.0,1072,1268,0,1268,3,1,5,0,1978.0,1,252,173,0,0,0,0,0,0,10,2009,11.874097282798648,0,0,0,1,0,0,1,0,0.0,12,20,1464,1.8
913,6120,5,7,1925,1950,0.0,279,768,0,1015,3,1,6,0,1925.0,1,450,0,0,112,0,120,0,620,7,2006,11.385103457032141,0,0,0,1,0,0,0,1,0.0,12,56,1504,1.0
914,6270,5,6,1949,1950,0.0,717,1001,0,2002,4,2,8,0,1949.0,3,871,0,0,0,0,0,0,0,8,2007,11.884495917930655,0,0,0,1,0,0,0,1,1.0,11,57,2286,2.0
915,3000,6,5,2009,2009,76.0,318,612,0,1224,2,1,4,0,2009.0,2,528,0,234,0,0,0,0,0,6,2009,12.065280672855897,0,0,1,0,0,0,1,0,1.0,11,0,1518,2.8
916,2001,4,5,1970,1970,80.0,546,546,0,1092,3,1,6,0,1970.0,1,286,0,0,0,0,0,0,0,1,2007,11.225256725762893,0,0,0,1,0,0,0,1,0.0,9,37,1092,1.8
918,17140,4,6,1956,1956,0.0,75,1134,0,1229,3,1,6,0,1956.0,1,284,0,0,0,0,0,0,0,4,2009,11.813037464800539,0,0,0,1,0,0,0,1,0.0,10,53,2288,1.0
919,13125,7,5,1991,1991,0.0,422,1104,0,2127,4,1,8,1,1991.0,3,833,72,192,224,0,0,0,0,11,2007,12.380030154325457,0,0,1,0,0,0,1,0,0.0,12,16,2809,3.8
920,11029,6,8,1958,2002,0.0,245,1184,0,1414,3,1,6,1,1990.0,2,601,0,51,0,0,190,0,0,5,2008,12.081081821061819,1,0,0,0,0,0,0,1,0.0,14,6,2353,2.0
921,8462,6,5,1994,1994,105.0,114,928,0,1721,3,1,7,0,1994.0,2,471,300,87,0,0,0,0,0,7,2007,12.211065162153215,0,0,1,0,0,0,1,0,0.0,11,13,2535,3.5999999999999996
922,8777,5,7,1900,2003,0.0,188,1272,0,2200,4,2,9,0,1980.0,0,0,0,70,0,0,0,0,0,9,2008,11.890683588496984,0,0,0,1,0,0,0,1,0.0,12,5,3284,5.6
923,10237,6,5,2005,2006,0.0,1288,1316,0,1316,3,1,6,1,2005.0,2,397,100,0,0,23,0,0,0,10,2006,12.043500773454495,0,0,1,0,0,0,1,0,0.0,11,0,1344,2.0
924,8012,6,5,1993,1994,0.0,598,1604,0,1617,2,1,5,1,1993.0,2,533,0,69,0,0,0,0,0,7,2008,12.170450649220749,0,0,1,0,0,0,1,0,0.0,11,14,2623,3.0
925,10240,6,6,1980,1980,157.0,0,1686,0,1686,3,1,7,1,1980.0,2,612,384,131,0,0,0,0,0,5,2006,12.242891437918386,0,0,0,1,0,0,0,1,0.0,12,26,3372,3.0
926,15611,5,6,1977,1977,0.0,266,1126,0,1126,3,1,6,0,1977.0,2,540,180,0,0,0,0,0,0,3,2008,12.07254696717504,0,0,0,1,1,0,0,0,0.0,11,31,1986,2.8
927,11999,8,5,2003,2004,340.0,1181,1181,0,2374,4,1,10,1,2003.0,3,656,104,100,0,0,0,0,0,5,2007,12.560247968016562,0,0,1,0,1,0,0,0,1.0,13,3,2374,2.8
928,9900,7,5,1968,1968,342.0,280,832,0,1978,4,1,9,1,1968.0,2,486,0,43,0,0,0,0,0,4,2008,12.07824495582233,0,0,0,1,0,0,0,1,0.0,12,40,2530,2.8
929,11838,8,5,2001,2001,0.0,1753,1753,0,1788,3,1,7,1,2001.0,2,522,202,151,0,0,0,0,0,6,2009,12.373707715234994,0,0,1,0,1,0,0,0,0.0,13,8,1788,2.0
930,13006,7,5,1997,1997,285.0,964,964,0,2236,4,1,8,1,1997.0,2,642,0,0,0,0,0,0,0,11,2006,12.310437165348775,0,0,0,1,0,0,1,0,0.0,12,9,2236,2.8
931,8925,8,5,2007,2007,0.0,1450,1466,0,1466,3,1,7,0,2007.0,3,610,100,18,0,0,0,0,0,7,2009,12.211065162153215,0,0,1,0,0,0,1,0,0.0,13,2,1482,2.0
932,9100,5,6,1965,1965,0.0,121,925,0,925,2,1,5,0,1965.0,1,429,0,0,0,0,0,0,0,7,2009,11.674202123168433,0,0,0,1,0,0,0,1,0.0,11,44,1729,1.8
933,11670,9,5,2006,2006,302.0,1905,1905,0,1905,3,1,8,1,2006.0,3,788,0,191,0,0,0,0,0,3,2007,12.676079399771027,1,0,0,0,1,0,0,0,1.0,14,1,1905,2.0
934,8487,7,5,2004,2004,210.0,1480,1500,0,1500,3,1,6,0,2004.0,2,570,192,36,0,0,0,0,0,8,2009,12.154784614286667,0,0,1,0,0,0,1,0,0.0,12,5,1520,2.0
935,27650,7,7,1960,2007,0.0,160,585,0,2069,4,1,9,1,1960.0,2,505,0,0,0,0,0,0,0,11,2008,12.396697137361691,0,0,0,1,0,0,1,0,0.0,14,1,2494,3.0
936,5825,4,5,1926,1953,108.0,600,600,0,747,1,1,5,0,1953.0,2,528,0,0,32,0,0,0,0,6,2006,11.288543647320601,0,0,0,1,0,0,0,1,0.0,9,53,747,1.0
937,10083,7,5,2003,2003,0.0,343,1176,0,1200,2,1,5,0,2003.0,2,555,0,41,0,0,0,0,0,8,2009,12.127575825689417,0,0,1,0,0,0,1,0,0.0,12,6,2033,3.0
938,9675,7,5,2005,2005,0.0,772,1113,0,1971,3,1,8,1,2005.0,2,689,0,48,0,0,0,0,0,2,2009,12.441148720271016,0,0,1,0,0,0,1,0,1.0,12,4,2312,2.8
939,8760,7,5,2006,2006,0.0,927,1391,0,1962,3,1,7,0,2006.0,3,868,0,90,0,0,0,0,0,8,2006,12.387560521575551,0,0,1,0,0,0,1,0,0.0,12,0,2426,2.8
940,24090,7,7,1940,1950,0.0,1032,1032,0,2403,4,1,10,2,1940.0,1,349,56,0,318,0,0,0,0,6,2010,12.406565597924235,0,0,0,1,0,0,0,1,0.0,14,60,2403,2.0
941,12640,6,5,1976,1976,0.0,396,1728,0,1728,4,2,8,0,1976.0,2,574,40,0,0,0,0,0,0,7,2006,11.924379271639218,0,0,0,1,0,0,0,1,0.0,11,30,3060,2.0
942,8755,7,5,1999,1999,298.0,220,992,0,2060,3,1,8,1,1999.0,2,390,0,0,0,168,0,0,0,6,2009,12.273735966890268,0,0,1,0,0,0,1,0,0.0,12,10,2832,3.8
943,7711,4,3,1977,1977,0.0,0,1440,0,1440,4,2,8,0,1980.0,0,0,321,0,0,0,0,0,0,8,2007,11.918397239722838,0,0,0,1,0,0,0,1,0.0,7,30,2880,4.0
944,25000,5,4,1967,1967,0.0,1632,1632,0,1632,4,2,8,0,1967.0,2,576,0,0,0,0,0,0,0,6,2007,11.870606902224587,0,0,0,1,0,0,0,1,0.0,9,40,1632,2.0
945,14375,6,6,1958,1958,541.0,354,819,0,1344,3,1,7,1,1958.0,2,525,0,118,0,0,233,0,0,1,2009,11.83138646878959,0,0,0,1,0,0,1,0,0.0,12,51,1809,1.8
946,8820,5,6,1890,1996,0.0,0,1088,120,1869,2,1,7,0,1963.0,2,456,48,0,244,0,0,0,0,9,2009,11.735276702486741,0,0,0,1,0,0,0,1,0.0,11,13,2837,1.0
947,8163,5,6,1959,1959,128.0,102,1144,0,1144,3,1,6,1,1959.0,1,796,86,0,0,0,0,0,0,3,2006,11.870606902224587,0,0,0,1,0,0,0,1,0.0,11,47,2186,2.0
948,14536,8,5,2002,2003,236.0,316,1616,0,1629,3,1,9,1,2002.0,3,808,0,252,0,0,0,0,0,11,2007,12.506180941677357,0,0,1,0,0,0,1,0,0.0,13,4,2929,3.0
949,14006,7,5,2002,2002,144.0,936,936,0,1776,3,1,7,1,2002.0,2,474,144,96,0,0,0,0,0,2,2006,12.167856627501678,0,0,1,0,0,0,1,0,0.0,12,4,1776,2.8
950,9360,6,7,1972,2006,0.0,179,1161,0,1381,3,1,5,1,1972.0,2,676,0,0,0,0,0,0,0,3,2010,12.193498926601634,0,0,0,1,0,0,1,0,0.0,13,4,2363,2.8
951,7200,5,8,1950,2002,0.0,317,864,0,864,3,1,5,0,1980.0,2,720,194,0,0,0,0,0,0,7,2007,11.767575435251748,0,0,0,1,0,0,1,0,0.0,13,5,1411,2.0
952,7800,5,5,1965,1965,0.0,187,828,0,965,3,1,6,0,1979.0,1,300,421,0,0,0,0,0,0,7,2006,11.694421681264394,0,0,0,1,0,0,0,1,0.0,10,41,1606,2.0
953,7200,5,8,1972,2003,0.0,108,768,0,768,2,1,5,0,1974.0,1,396,192,0,0,0,0,0,0,4,2009,11.804855999911272,0,0,0,1,0,0,0,1,0.0,13,6,1428,1.8
954,11075,5,4,1969,1969,232.0,29,784,0,1968,4,1,7,1,1969.0,2,530,305,189,0,0,0,0,400,9,2008,12.055255569732177,0,0,0,1,0,0,0,1,0.0,9,39,2723,3.5999999999999996
955,9400,6,5,1975,1975,250.0,0,945,0,980,4,0,4,0,1980.0,0,0,0,0,0,0,0,0,0,10,2006,11.755879486687116,0,0,0,1,0,0,0,1,0.0,11,31,1925,3.6
956,7136,6,6,1946,1950,423.0,495,979,0,1958,4,2,8,0,1946.0,2,492,0,0,0,0,0,0,0,8,2007,11.884495917930655,0,0,0,1,0,0,0,1,1.0,12,57,2442,2.0
957,1300,6,6,1980,1980,0.0,276,561,0,1229,2,1,5,1,1980.0,2,462,150,0,0,0,0,0,0,5,2009,11.728044909070785,0,0,0,1,0,0,0,1,0.0,12,29,1514,1.8
958,7420,5,5,1962,1962,0.0,640,1057,0,1057,3,1,6,0,1977.0,2,576,0,0,0,0,0,0,0,4,2007,11.790564777297387,0,0,0,1,0,0,0,1,0.0,10,45,1474,1.0
959,8450,7,5,2003,2003,0.0,638,1337,0,1337,3,1,6,0,2003.0,2,531,0,39,0,0,0,0,0,10,2007,12.128116509451258,0,0,1,0,0,0,1,0,0.0,12,4,2036,3.0
960,2572,7,5,1999,1999,0.0,92,696,0,1416,3,1,6,0,1999.0,2,484,0,44,0,0,0,0,0,5,2010,11.951186847493476,0,0,1,0,0,0,1,0,1.0,12,11,2020,3.8
961,7207,5,7,1958,2008,0.0,162,858,0,858,2,1,4,0,1980.0,0,0,117,0,0,0,0,0,0,2,2010,11.665655135642039,0,0,0,1,0,0,0,1,0.0,12,2,1554,2.0
962,12227,6,7,1977,1995,424.0,434,1330,0,2872,4,1,11,1,1977.0,2,619,550,282,0,0,0,0,0,7,2008,12.513561021741964,0,0,0,1,0,0,0,1,0.0,13,13,3768,3.8
963,2308,6,6,1976,1976,0.0,248,804,0,1548,3,1,7,1,1976.0,2,440,48,0,0,0,0,0,0,7,2007,11.951186847493476,0,0,0,1,0,0,1,0,0.0,12,31,2104,3.8
964,11923,9,5,2007,2007,0.0,1800,1800,0,1800,2,1,7,0,2007.0,2,702,288,136,0,0,0,0,0,5,2009,12.384223015005313,0,0,1,0,1,0,0,0,0.0,14,2,1800,2.0
965,11316,7,5,2002,2003,44.0,193,817,0,1894,4,1,8,1,2002.0,2,510,0,40,0,0,0,0,0,2,2010,12.277932735946903,0,0,1,0,0,0,1,0,0.0,12,7,2518,3.8
966,10237,6,5,2005,2007,0.0,783,783,0,1484,3,1,8,1,2005.0,2,393,0,72,0,0,0,0,0,7,2007,12.094587859196112,0,0,1,0,0,0,1,0,0.0,11,0,1484,2.8
967,9600,5,7,1940,1950,0.0,300,728,0,1308,2,1,7,2,1940.0,1,256,0,70,0,0,0,0,0,6,2009,11.982935344196433,0,0,1,0,0,0,0,1,1.0,12,59,1736,2.8
968,7390,5,7,1955,1955,151.0,196,1098,0,1098,3,1,6,0,1955.0,1,260,0,0,0,0,0,0,0,7,2008,11.813037464800539,0,0,0,1,0,0,0,1,0.0,12,53,2000,2.0
970,10382,6,5,1958,1958,105.0,75,588,0,1095,2,1,6,0,1958.0,1,264,0,0,0,0,0,0,0,3,2006,11.849404844423074,0,0,0,1,0,0,0,1,0.0,11,48,1608,2.0
971,10800,4,4,1949,1950,0.0,720,720,0,1192,4,1,6,0,1980.0,0,0,0,0,0,0,0,0,0,12,2006,11.813037464800539,0,0,0,1,0,0,0,1,0.0,8,56,1192,1.8
972,2268,7,5,2003,2004,106.0,197,764,0,1626,2,1,6,0,2003.0,2,474,0,27,0,0,0,0,0,7,2009,12.06105265381003,0,0,1,0,0,0,1,0,1.0,12,5,2193,2.0
973,7892,6,5,1979,1979,0.0,918,918,0,918,2,1,5,1,1979.0,1,264,28,0,0,0,0,0,0,4,2010,11.507922973347437,0,0,0,1,0,0,0,1,0.0,11,31,918,2.0
974,11639,7,5,2007,2008,0.0,1428,1428,0,1428,3,1,6,0,2007.0,2,480,0,120,0,0,0,0,0,12,2008,12.111767460549332,0,0,1,0,0,0,1,0,1.0,12,0,1428,2.0
975,11414,7,8,1910,1993,0.0,728,728,0,2019,3,1,8,0,1997.0,2,532,509,135,0,0,0,0,0,10,2009,12.02874460037869,0,0,0,1,0,0,1,0,0.0,15,16,2019,1.0
976,2651,7,5,2000,2000,0.0,32,673,0,1382,3,1,6,0,2000.0,2,490,153,50,0,0,0,0,0,4,2006,12.013706813470414,0,0,1,0,0,0,1,0,1.0,12,6,2023,3.8
977,5900,4,7,1923,1958,0.0,440,440,0,869,2,1,4,0,1980.0,0,0,0,0,0,0,0,0,0,8,2006,11.356283350762888,0,0,0,1,0,1,0,0,0.0,11,48,869,1.0
978,4274,7,5,2006,2007,0.0,135,1241,0,1241,1,1,4,0,2007.0,2,569,0,116,0,0,0,0,0,11,2007,12.20557752297723,0,0,1,0,0,0,1,0,1.0,12,0,2347,2.8
979,9450,4,5,1954,1954,0.0,342,894,0,894,3,1,5,0,1999.0,2,400,0,0,0,0,0,0,0,5,2007,11.608244735642321,0,0,0,1,0,0,0,1,0.0,9,53,1446,1.0
980,8816,5,6,1963,1963,0.0,470,1121,0,1121,3,1,5,0,1963.0,2,480,0,80,0,0,0,0,0,6,2009,11.842236406331555,0,0,0,1,0,0,0,1,0.0,11,46,1772,2.0
981,12122,7,9,1961,2007,210.0,77,944,0,999,3,1,6,0,1961.0,2,588,144,76,0,0,0,0,0,7,2008,12.091789104493502,1,0,0,0,1,0,0,0,0.0,16,1,1866,2.0
982,12203,8,5,1998,1999,975.0,371,1225,0,2612,4,1,8,1,1998.0,3,676,250,0,0,0,0,0,0,7,2009,12.724869415131389,0,0,1,0,0,0,1,0,1.0,13,10,3466,3.8
983,3182,7,5,2007,2007,16.0,1266,1266,0,1266,2,1,6,1,2007.0,2,388,100,16,0,0,0,0,0,3,2008,11.982278882874377,0,0,1,0,0,0,1,0,0.0,12,1,1266,2.0
984,11250,8,5,2002,2002,0.0,1128,1128,0,2290,4,1,9,1,2002.0,2,779,0,0,0,0,0,0,0,5,2008,12.45254592991672,0,0,1,0,0,0,1,0,0.0,13,6,2290,2.8
985,10125,5,5,1977,1977,0.0,0,0,0,1734,4,2,8,0,1977.0,2,539,0,0,0,0,0,0,0,8,2009,11.744045122410057,0,0,0,1,0,0,1,0,0.0,10,32,1734,2.0
986,10880,5,5,1950,1950,0.0,124,1164,0,1164,3,1,5,0,1950.0,1,240,0,48,0,0,0,0,0,8,2008,11.736077016252437,0,0,0,1,0,0,0,1,0.0,10,58,2204,2.0
987,5310,6,8,1910,2003,0.0,485,485,0,1635,2,1,5,0,1950.0,1,255,394,0,0,0,0,0,0,6,2006,11.669937760751914,0,0,0,1,0,0,1,0,0.0,14,3,1635,1.0
